x,y
4.270000,-0.682565
4.280000,-0.697670
4.290000,-0.712615
4.300000,-0.727385
4.310000,-0.741966
4.320000,-0.756342
4.330000,-0.770497
4.340000,-0.784414
4.350000,-0.798079
4.360000,-0.811472
4.370000,-0.824578
4.380000,-0.837377
4.390000,-0.849853
4.400000,-0.861986
4.410000,-0.873758
4.420000,-0.885148
4.430000,-0.896137
4.440000,-0.906705
4.450000,-0.916830
4.460000,-0.926492
4.470000,-0.935669
4.480000,-0.944338
4.490000,-0.952477
4.500000,-0.960063
4.510000,-0.967072
4.520000,-0.973480
4.530000,-0.979262
4.540000,-0.984394
4.550000,-0.988849
4.560000,-0.992602
4.570000,-0.995626
4.580000,-0.997893
4.590000,-0.999377
4.600000,-1.000048
4.610000,-0.999877
4.620000,-0.998837
4.630000,-0.996896
4.640000,-0.994023
4.650000,-0.990189
4.660000,-0.985361
4.670000,-0.979507
4.680000,-0.972595
4.690000,-0.964589
4.700000,-0.955458
4.710000,-0.945165
4.720000,-0.933676
4.730000,-0.920955
4.740000,-0.906964
4.750000,-0.891667
4.760000,-0.875026
4.770000,-0.857003
4.780000,-0.837557
4.790000,-0.816650
4.800000,-0.794240
4.810000,-0.770286
4.820000,-0.744746
4.830000,-0.717578
4.840000,-0.688738
4.850000,-0.658182
4.860000,-0.625864
4.870000,-0.591740
4.880000,-0.555763
4.890000,-0.517885
4.900000,-0.478060
4.910000,-0.436237
4.920000,-0.392368
4.930000,-0.346402
4.940000,-0.298288
4.950000,-0.247975
4.960000,-0.195409
4.970000,-0.140538
4.980000,-0.083306
4.990000,-0.023658
5.000000,0.038462
